代码,名字,行业,地区,市盈率,流通股本,总股本(万),总资产(万),流动资产,固定资产,公积金,每股公积金,每股收益,每股净资,市净率,上市日期,平均利润
300427,红相电力,电气设备,福建,433.79,2217.0,8867.0,57304.65,52706.01,3845.05,19952.45,2.25,0.135,5.69,13.68,20150217,4044.3333333333335
300428,四通新材,铝,河北,80.8,2020.0,8080.0,69777.15,49434.3,13237.8,29340.1,3.63,0.66,7.61,8.5,20150319,5037.666666666667
300429,强力新材,化工原料,江苏,128.89,2000.0,7980.0,62279.15,36324.53,16838.42,29792.47,3.73,0.91,7.29,19.71,20150324,6400.666666666667
300430,诚益通,电器仪表,北京,133.36,2432.0,9728.0,94195.81,75285.96,11491.66,31703.83,3.26,0.35700000000000004,6.09,10.42,20150319,4517.333333333333
300431,暴风科技,互联网,北京,827.85,6600.0,27495.26,76866.4,47271.87,2284.86,15435.45,0.56,0.087,2.2,43.56,20150324,3478.3333333333335
300432,富临精工,汽车配件,四川,54.92,9000.0,36000.0,124672.6,92080.71,18711.22,11843.05,0.33,0.35600000000000004,2.4,10.88,20150319,11952.333333333334
300433,蓝思科技,元器件,湖南,41.75,6736.0,67336.0,1984506.25,812073.88,983704.38,145779.81,2.16,1.66,14.81,6.04,20150318,156804.33333333334
300434,金石东方,专用机械,四川,196.88,1700.0,6800.0,41866.62,34482.78,2062.32,14137.13,2.08,0.31,5.57,12.88,20150424,3320.0
300435,中泰股份,机械基件,浙江,95.88,1999.94,8160.0,95327.71,81871.71,9330.36,31956.75,3.92,0.73,7.85,10.67,20150326,6650.666666666667
300436,广生堂,化学制药,福建,112.23,2800.0,14000.0,57042.73,44297.28,6616.5,17525.78,1.25,0.65,3.56,24.81,20150422,7455.0
300437,清水源,化工原料,河南,209.1,1670.0,6670.0,47087.05,35749.12,8299.33,16472.84,2.47,0.43,6.16,17.17,20150423,3121.6666666666665
300438,鹏辉能源,电气设备,广东,158.31,2100.0,8400.0,125574.72,93777.15,20780.31,42216.44,5.03,0.7,9.45,13.95,20150424,5662.666666666667
300439,美康生物,化学制药,浙江,94.64,8502.0,34002.0,139427.0,117498.17,17184.35,45699.06,1.34,0.38,3.65,11.59,20150422,11835.333333333334
300440,运达科技,软件服务,四川,121.9,2800.0,11200.0,144315.77,135937.77,6201.8,65247.31,5.83,0.66,9.99,9.48,20150423,8940.333333333334
300441,鲍斯股份,机床制造,浙江,244.8,4224.0,16896.0,53066.18,23917.82,21271.76,16370.15,0.97,0.146,2.65,18.01,20150423,3773.6666666666665
300442,普丽盛,轻工机械,上海,213.52,2500.0,10000.0,118328.02,97033.4,8768.51,52063.42,5.21,0.29,9.45,7.65,20150424,6794.0
300443,金雷风电,专用机械,山东,89.11,1407.0,5626.0,107502.77,77933.68,14693.73,43251.85,7.69,1.97,15.26,14.33,20150422,8249.333333333334
300444,双杰电气,电气设备,北京,212.83,6897.27,28339.11,107636.1,90232.65,11484.7,24385.82,0.86,0.14,2.74,11.26,20150423,5744.333333333333
300445,康斯特,电器仪表,北京,175.34,2040.0,8160.0,37449.51,25836.13,9797.5,10763.76,1.32,0.27,4.32,14.49,20150424,2926.0
300446,乐凯新材,化工原料,河北,77.97,1540.0,6140.0,47751.9,33119.01,10707.19,9681.85,1.58,1.37,6.55,19.35,20150423,7232.0
300447,全信股份,电气设备,江苏,122.02,2025.0,8100.0,65909.88,56850.18,5383.89,19973.11,2.47,0.79,6.7,17.05,20150422,4939.333333333333
300448,浩云科技,软件服务,广东,639.11,2000.0,8068.85,58165.76,51919.3,5492.21,28997.38,3.59,0.15,6.57,17.18,20150424,3992.6666666666665
300449,汉邦高科,电脑设备,北京,368.76,1770.0,7070.0,73299.5,71350.59,869.05,32715.13,4.63,0.27,8.59,13.78,20150422,4211.0
300450,先导智能,专用机械,江苏,161.71,3400.0,13600.0,143725.02,123252.8,15517.0,35491.9,2.61,0.491,4.78,22.19,20150518,5660.333333333333
300451,创业软件,软件服务,浙江,518.4,1700.0,6800.0,67812.53,53946.3,7421.38,24095.43,3.54,0.33,9.63,20.25,20150514,3749.6666666666665
300452,山河药辅,化学制药,安徽,133.9,1160.0,4640.0,43238.26,27919.35,12192.48,15930.29,3.43,0.77,7.54,15.77,20150515,3361.3333333333335
300453,三鑫医疗,医疗保健,江西,128.2,1986.0,7936.0,57026.82,31892.23,14903.8,24180.6,3.05,0.54,6.5,11.84,20150515,4432.666666666667
300455,康拓红外,运输设备,北京,174.76,3500.0,14000.0,67486.59,55980.63,9008.0,21784.55,1.56,0.26,4.0,12.99,20150515,4683.666666666667
300456,耐威科技,元器件,北京,314.79,2100.0,8400.0,62686.23,51571.53,2621.07,26752.68,3.18,0.29,6.55,15.75,20150514,4343.0
300457,赢合科技,专用机械,深圳,124.99,2925.0,11700.0,83961.78,51070.06,18112.59,18817.89,1.61,0.48,4.34,16.66,20150514,5054.0
300458,全志科技,元器件,广东,135.73,4000.0,16000.0,175591.44,157792.17,8029.95,40414.75,2.53,0.611,9.39,11.78,20150515,20903.0
300459,浙江金科,化工原料,浙江,100.67,6625.0,26500.0,82112.96,35756.69,23762.82,16226.87,0.61,0.139,2.32,8.02,20150515,4136.0
300460,惠伦晶体,元器件,广东,139.45,4208.0,16827.41,87686.35,45285.64,35832.26,25689.24,1.53,0.24,3.83,10.12,20150515,4621.666666666667
300461,田中精机,专用机械,浙江,176.88,1668.0,6668.0,34788.42,29728.08,985.7,15238.37,2.29,0.32,4.4,15.0,20150519,2506.6666666666665
300462,华铭智能,专用机械,上海,152.29,3444.0,13776.0,62947.63,59523.48,1746.75,19802.05,1.44,0.183,3.53,10.52,20150527,4206.666666666667
300463,迈克生物,化学制药,四川,86.09,3750.0,18600.0,230212.8,176456.72,26675.4,97042.15,5.22,1.17,10.42,11.48,20150528,20439.0
300464,星徽精密,机械基件,广东,168.54,2067.0,8421.5,66139.63,37378.69,21873.5,22615.48,2.69,0.3,5.42,10.19,20150610,3468.0
300465,高伟达,软件服务,北京,375.89,3334.0,13334.0,93016.53,84553.4,5519.3,35514.6,2.66,0.21,5.46,16.45,20150528,4773.666666666667
300466,赛摩电气,电器仪表,江苏,268.27,2000.0,8000.0,59572.7,49482.05,4532.5,22429.1,2.8,0.23,5.66,12.16,20150528,3147.0
300467,迅游科技,互联网,四川,263.88,4000.0,16000.0,46737.28,38929.51,3153.75,20324.92,1.27,0.33,2.54,39.0,20150527,5035.0
300468,四方精创,软件服务,深圳,198.15,2500.0,10000.0,79009.15,64332.65,929.8,46916.78,4.69,0.41,7.55,12.28,20150527,6719.0
300469,信息发展,软件服务,上海,0.0,1670.0,6680.0,64291.6,57740.06,1331.87,12701.6,1.9,-0.035,4.5,29.74,20150611,2204.0
300470,日机密封,机械基件,四川,101.45,1334.0,5334.0,89428.56,76197.81,4424.52,42320.46,7.93,1.17,14.57,9.05,20150612,7371.666666666667
300471,厚普股份,专用机械,四川,72.32,2960.0,14796.79,223990.88,185813.81,13553.24,94544.45,6.39,0.836,10.5,7.68,20150611,15097.666666666666
300472,新元科技,专用机械,北京,224.24,1667.0,6667.0,48003.09,39114.28,4307.1,18470.97,2.77,0.224,5.47,12.25,20150611,2760.6666666666665
300473,德尔股份,汽车配件,辽宁,59.18,2500.0,10000.0,188781.81,162375.2,18561.65,99233.36,9.92,1.51,14.86,6.66,20150612,13041.0
300475,聚隆科技,专用机械,安徽,67.16,5000.0,20000.0,121805.6,115922.02,4719.6,43399.25,2.17,0.47,5.18,6.81,20150610,11645.666666666666
300476,胜宏科技,元器件,广东,72.3,3667.0,14956.0,190140.69,122524.63,59267.6,72904.32,4.87,0.77,8.27,7.31,20150611,9517.0
300477,合纵科技,电气设备,北京,93.7,2600.0,10818.0,141298.52,112160.63,7614.56,23767.6,2.2,0.57,6.44,9.27,20150610,6785.666666666667
300478,杭州高新,橡胶,浙江,121.98,1667.0,6667.0,58021.55,44653.21,6994.47,24014.25,3.6,0.54,7.16,9.8,20150610,3932.3333333333335
300479,神思电子,软件服务,山东,232.01,2000.0,8000.0,47907.6,39793.4,6758.02,16143.97,2.02,0.48,4.85,25.5,20150612,3756.6666666666665
300480,光力科技,电器仪表,河南,217.56,2300.0,9200.0,48730.71,45155.46,2394.81,18193.0,1.98,0.29,4.92,14.02,20150702,3686.0
300481,濮阳惠成,化工原料,河南,84.92,2000.0,8000.0,44679.51,23911.1,11805.78,15946.2,1.99,0.64,5.21,11.61,20150630,4074.3333333333335
300482,万孚生物,生物制药,广东,103.23,2200.0,8800.0,77113.5,53602.73,14788.79,37852.57,4.3,1.16,7.81,17.08,20150630,8087.333333333333
300483,沃施股份,专用机械,上海,263.17,1550.0,6150.0,48747.98,38739.93,7350.92,18967.92,3.08,0.24,6.17,11.13,20150630,2702.6666666666665
300485,赛升药业,生物制药,北京,93.44,3000.0,12000.0,187826.13,171387.13,9840.25,115752.4,9.65,1.56,15.29,10.59,20150626,17310.666666666668
300486,东杰智能,专用机械,山西,255.11,3472.0,13886.08,100228.46,76526.09,16842.31,28117.59,2.02,0.19,4.86,11.08,20150630,4307.666666666667
300487,蓝晓科技,化工原料,陕西,122.24,2000.0,8000.0,80051.53,62377.3,3638.93,38288.28,4.79,0.57,8.34,9.28,20150702,5323.0
300488,恒锋工具,机械基件,浙江,91.91,1251.0,6251.0,60427.5,36453.15,18666.86,20425.17,3.27,0.92,9.28,10.57,20150701,5910.0
300489,中飞股份,铝,黑龙江,203.31,1135.0,4537.5,57491.4,16433.89,7332.86,21077.9,4.65,0.5,9.29,12.27,20150701,2963.6666666666665
300492,山鼎设计,建筑施工,四川,43.8,2080.0,8320.0,26882.02,18537.73,5798.91,964.55,0.12,0.206,2.77,4.33,20151223,2835.0
300493,润欣科技,通信设备,上海,88.0,3000.0,12000.0,53769.13,53384.16,186.16,7234.37,0.6,0.241,3.0,9.41,20151210,3568.6666666666665
300495,美尚生态,建筑施工,江苏,39.93,1670.0,6670.0,111881.32,59077.8,0.0,0.0,0.0,1.145,9.92,6.15,20151222,9315.333333333334
300496,中科创达,软件服务,北京,70.86,2500.0,10000.0,56447.42,44730.2,3771.23,7145.92,0.71,1.012,5.39,17.76,20151210,10352.333333333334
300497,富祥股份,化学制药,江西,24.66,1800.0,7200.0,71757.75,36060.48,24100.24,9536.83,1.32,0.894,6.04,4.87,20151222,5428.666666666667
300498,温氏股份,农业综合,广东,26.83,25595.41,362524.75,2824439.75,1338105.63,0.0,0.0,0.0,1.321,5.84,8.09,20151102,266890.0
33,*ST新都,酒店餐饮,深圳,0.0,32940.19,32940.19,41350.05,2676.36,25940.95,10031.78,0.3,-0.046,-0.59,0.0,19940103,-15377.0
2777,久远银海,软件服务,四川,0.0,0.0,0.0,65621.67,54302.07,4478.02,3300.23,0.0,0.0,0.0,0.0,0,4695.666666666667
2778,高科石化,石油加工,江苏,0.0,0.0,0.0,56556.35,41800.4,8610.21,7061.05,0.0,0.0,0.0,0.0,0,3206.0
2787,华源包装,广告包装,江苏,0.0,0.0,0.0,93183.5,56756.93,26469.01,12242.5,0.0,0.0,0.0,0.0,0,6779.666666666667
300490,华自科技,电气设备,湖南,0.0,0.0,0.0,76539.9,60883.25,9416.82,12521.51,0.0,0.0,0.0,0.0,0,3898.0
300491,通合科技,电气设备,河北,0.0,0.0,0.0,29623.77,16792.18,6387.7,3903.87,0.0,0.0,0.0,0.0,0,3328.6666666666665
300494,盛天网络,互联网,湖北,0.0,0.0,0.0,32660.78,26461.03,5505.48,1097.77,0.0,0.0,0.0,0.0,0,9543.333333333334
600000,浦发银行,银行,上海,7.27,1865347.13,1865347.13,482262944.0,0.0,1735700.0,6063900.0,3.25,1.992,14.49,1.33,19991110,4170333.3333333335
600004,白云机场,机场,广东,13.44,115000.0,115000.0,1171832.88,284058.38,619875.88,340315.41,2.96,0.805,8.03,1.8,20030428,96962.66666666667
600005,武钢股份,普钢,湖北,0.0,1009378.0,1009378.0,10037086.0,4242733.0,4481504.0,992948.38,0.98,-0.099,3.44,1.03,19990803,22776.333333333332
600006,东风汽车,汽车整车,湖北,39.09,200000.0,200000.0,2040367.63,1368204.25,315633.13,61461.46,0.31,0.166,3.2,2.7,19990727,17424.0
600007,中国国贸,园区开发,北京,33.19,100728.25,100728.25,1010068.13,99028.67,115970.17,187251.86,1.86,0.462,5.45,3.76,19990312,44246.666666666664
600008,首创股份,环境保护,北京,79.75,220000.0,241030.7,3341565.0,1428584.38,329042.66,335174.19,1.39,0.101,3.34,3.21,20000427,48506.333333333336
600009,上海机场,机场,上海,22.72,109347.64,192695.84,2440612.75,1135649.13,924825.19,257549.8,1.34,0.999,10.23,2.96,19980218,196436.33333333334
600010,包钢股份,普钢,内蒙,0.0,1574202.38,3256073.75,14811075.0,4454575.0,2625969.5,1479411.75,0.45,-0.06,1.52,2.44,20010309,-29127.666666666668
600011,华能国际,火力发电,北京,7.74,1050000.0,1520038.38,29729670.0,3093181.0,19016014.0,1434646.25,0.94,0.871,5.17,1.74,20011206,1143354.3333333333
600012,皖通高速,路桥,安徽,24.56,116560.0,165861.0,1172853.25,99642.56,79543.7,28052.33,0.17,0.424,4.75,2.92,20030107,80375.66666666667
600015,华夏银行,银行,北京,6.9,778522.44,1068557.25,195011504.0,0.0,1037000.0,2876200.0,2.69,1.3019999999999998,10.5,1.14,20030912,1579966.6666666667
600016,民生银行,银行,北京,6.73,2955177.0,3648535.0,437484704.0,0.0,3554200.0,6474400.0,1.77,1.1,8.02,1.18,20001219,4173366.6666666665
600017,日照港,港口,山东,43.94,307565.38,307565.38,1855450.38,302624.75,1039630.0,295582.47,0.96,0.115,3.3,2.04,20061017,57590.0
600018,上港集团,港口,上海,25.7,2275518.0,2317367.5,9722141.0,1919296.38,3379518.75,903077.0,0.39,0.195,2.51,2.67,20061026,551559.6666666666
600019,宝钢股份,普钢,上海,30.96,1642427.88,1646751.75,23658364.0,7522038.5,8821701.0,3375031.25,2.05,0.13699999999999998,6.92,0.82,20001212,462161.6666666667
600020,中原高速,路桥,河南,10.6,224737.19,224737.19,4446393.0,549961.88,1582198.38,175571.45,0.78,0.489,5.31,1.3,20030808,79497.33333333333
600021,上海电力,火力发电,上海,26.55,213973.92,213973.92,4975275.5,1023634.63,2731874.0,420398.0,1.96,0.426,4.52,3.33,20031029,113941.66666666667
600022,山东钢铁,普钢,山东,0.0,643629.56,842042.25,6090128.0,2007434.25,3460833.5,1063893.88,1.26,-0.12,1.87,1.65,20040629,-67184.0
600023,浙能电力,火力发电,浙江,13.9,255425.77,1360069.0,10211364.0,2162587.5,5029461.5,2345250.25,1.72,0.44,3.97,1.93,20131219,578281.0
600026,中海发展,水运,上海,51.54,273603.28,403203.28,6756408.0,627519.88,4470470.5,776675.5,1.93,0.171,6.36,1.85,20020523,-43227.0
600027,华电国际,火力发电,山东,8.52,594005.63,986297.69,20563254.0,2667266.5,12904986.0,1327105.75,1.35,0.68,4.14,1.69,20050203,536967.0
600028,中国石化,石油加工,北京,17.67,9555777.0,12107121.0,140441408.0,33720600.0,69067504.0,11907200.0,0.98,0.213,5.58,0.9,20010808,4681900.0
600029,南方航空,空运,广东,13.85,702265.0,981756.69,18386200.0,1601200.0,14266400.0,1438800.0,1.47,0.474,4.05,2.16,20030725,277466.6666666667
600030,中信证券,证券,深圳,11.82,981466.19,1211690.88,64416808.0,0.0,104828.45,5435736.0,4.49,1.4,11.01,1.89,20030106,1085569.0
600031,三一重工,工程机械,湖南,981.56,759370.63,761650.38,6019789.0,3621944.5,1521244.5,76295.1,0.1,0.005,2.98,2.22,20030703,121709.33333333333
600033,福建高速,路桥,福建,18.49,274440.0,274440.0,1894211.75,112846.02,1638499.0,166057.8,0.61,0.173,2.91,1.47,20010209,53995.0
600035,楚天高速,路桥,湖北,16.68,145337.8,145337.8,900587.13,51401.73,62229.96,35862.55,0.25,0.272,2.78,2.18,20040310,31130.0
600036,招商银行,银行,深圳,7.15,2062894.5,2521984.5,522229184.0,0.0,2997900.0,6752300.0,2.68,1.923,13.84,1.32,20020409,5205133.333333333
600037,歌华有线,影视音像,北京,56.12,116835.2,139177.78,1047155.88,474092.25,417707.06,348764.66,2.51,0.38,6.85,3.38,20010208,45875.0
600038,中直股份,航空,黑龙江,80.48,39265.0,58947.67,2017890.25,1653723.63,249874.84,423271.94,7.18,0.49,10.85,4.85,20001218,28928.333333333332
600039,四川路桥,建筑施工,四川,26.47,301973.28,301973.28,5475278.0,2862283.25,259027.7,88722.93,0.29,0.147,2.63,1.97,20030325,61621.0
600048,保利地产,全国地产,广东,14.21,1075487.13,1075524.63,39582388.0,37912792.0,305873.66,708200.69,0.66,0.602,6.11,1.86,20060731,980573.6666666666
600050,中国联通,电信运营,上海,36.93,2119659.75,2119659.75,56168396.0,6638974.5,35413572.0,2781153.25,1.31,0.127,3.7,1.69,20021009,337172.3333333333
600051,宁波联合,综合类,浙江,26.19,30579.19,31088.0,777662.56,614232.94,65457.48,22419.82,0.72,0.38,6.09,2.13,19970410,9650.666666666666
600052,浙江广厦,区域地产,浙江,0.0,87178.9,87178.9,951010.0,840065.63,21527.42,4554.18,0.05,-0.119,2.13,4.4,19970415,5463.333333333333
600053,中江地产,区域地产,江西,776.33,43354.07,43354.07,272635.31,258059.97,3147.5,18868.72,0.44,0.067,2.03,34.29,19970418,4342.333333333333
600054,黄山旅游,旅游景点,安徽,30.77,11762.0,49820.0,397581.31,178105.11,189973.11,59364.63,1.19,0.61,5.97,4.03,19970506,21511.0
600055,华润万东,医疗保健,北京,269.25,21645.0,21645.0,133009.06,68708.25,21682.17,11343.53,0.52,0.117,3.16,13.28,19970519,3154.3333333333335
600056,中国医药,医药商业,北京,24.44,98220.34,101251.34,1544628.13,1273215.75,145767.92,172943.91,1.71,0.511,5.2,3.2,19970515,51746.666666666664
600057,象屿股份,仓储物流,福建,65.02,55332.71,103625.02,2651801.25,2091480.25,134723.17,168484.81,1.63,0.16,3.81,3.63,19970604,23016.333333333332
600058,五矿发展,商贸代理,北京,0.0,107191.07,107191.07,4869546.0,3414960.75,986904.88,379053.84,3.54,-0.8590000000000001,7.12,3.45,19970528,-14365.0
600059,古越龙山,红黄药酒,浙江,79.44,80852.4,80852.4,413233.03,257809.05,114897.7,188044.94,2.33,0.106,4.61,2.43,19970516,13804.666666666666
600060,海信电器,家用电器,山东,22.42,130848.13,130848.13,2018385.25,1737240.25,139131.98,225874.34,1.73,0.7090000000000001,8.65,2.45,19970422,130365.66666666667
600061,国投安信,证券,上海,21.94,42908.28,369415.16,16622898.0,14909498.0,21483.31,1754886.63,4.75,1.05,7.04,3.93,19970519,116763.66666666667
600062,华润双鹤,化学制药,北京,29.61,57169.58,72447.06,686692.75,419447.84,181906.77,115924.9,1.6,0.593,10.69,2.19,19970522,61413.0
600063,皖维高新,化纤,安徽,119.06,149785.31,164589.45,733674.94,194304.17,354518.97,59314.53,0.36,0.043,2.0,3.41,19970528,9024.333333333334
600064,南京高科,园区开发,江苏,16.55,77432.82,77432.82,1963063.75,1029094.63,15787.47,46031.85,0.59,0.933,9.97,2.07,19970506,58763.666666666664
600066,宇通客车,汽车整车,河南,20.02,189953.14,221393.92,2553148.25,1852611.63,344395.41,127858.86,0.58,0.843,5.05,4.45,19970508,210016.66666666666
600067,冠城大通,全国地产,福建,41.29,148290.45,148290.45,2032413.75,1588024.88,98862.13,166704.81,1.12,0.18,4.77,1.89,19970508,75700.33333333333
600068,葛洲坝,建筑施工,湖北,15.39,414857.63,460477.75,12045666.0,7302095.0,1168719.25,748412.5,1.63,0.39,4.16,1.92,19970526,188888.33333333334
600069,*ST银鸽,造纸,河南,0.0,82537.4,124910.29,545537.56,187275.27,211460.91,183992.23,1.47,-0.09,1.83,2.92,19970430,-35259.0
600070,浙江富润,纺织,浙江,5251.9,35661.3,35661.3,212458.09,63246.03,36108.65,3291.73,0.09,0.001,2.79,3.41,19970604,1910.3333333333333
600071,*ST光学,文教休闲,江西,0.0,23747.25,23747.25,108612.86,58079.46,40441.6,11017.86,0.46,-0.07,2.0,13.36,19970528,-4856.666666666667
600072,钢构工程,船舶,上海,0.0,47842.96,47842.96,214462.17,118200.1,71998.49,40558.23,0.85,-0.094,2.27,9.28,19970603,-7234.666666666667
600073,上海梅林,食品,上海,88.88,93772.95,93772.95,727748.63,439065.59,152407.36,185078.31,1.97,0.116,3.35,4.1,19970704,13226.333333333334
600074,保千里,电脑设备,江苏,143.42,89598.13,226595.3,201722.88,172904.42,19485.07,-143564.88,-0.63,0.1,0.61,26.56,19970623,15243.0
600075,新疆天业,化工原料,新疆,167.7,43859.19,43859.19,340936.28,188425.36,85494.61,24755.75,0.56,0.05,3.57,3.14,19970617,-5159.0
600076,青鸟华光,通信设备,山东,0.0,36553.6,103426.4,79681.81,74328.56,211.05,48777.07,0.47,-0.019,0.29,36.63,19970526,718.0
600077,宋都股份,全国地产,浙江,702.5,109096.45,134012.23,1496482.0,1451247.13,5572.46,126728.01,0.95,0.009000000000000001,2.77,2.9,19970520,13893.666666666666
600078,澄星股份,化工原料,江苏,195.32,66257.28,66257.28,567039.56,251345.16,206284.42,38929.44,0.59,0.032,2.7,3.05,19970627,2227.0
600079,人福医药,化学制药,湖北,49.38,103099.32,128604.9,1772215.63,909355.31,324765.84,385219.84,3.0,0.35,5.95,3.8,19970606,43693.0
600080,金花股份,中成药,陕西,149.59,30529.58,30529.58,128109.55,47745.93,38361.62,25746.56,0.84,0.07200000000000001,3.41,4.21,19970612,3283.6666666666665
600081,东风科技,汽车配件,上海,31.36,31356.0,31356.0,417619.09,249753.55,100414.99,1522.9,0.05,0.435,3.39,5.37,19970703,17012.0
600082,海泰发展,园区开发,天津,0.0,63237.57,64611.57,362229.13,348634.47,4043.01,41259.05,0.64,-0.008,2.69,2.68,19970620,2536.0
600083,博信股份,建筑施工,广东,387.84,22692.27,23000.0,11807.23,9058.71,308.39,9643.53,0.42,0.046,0.22,108.06,19970606,795.0
600084,中葡股份,红黄药酒,新疆,0.0,99820.38,112372.67,428666.5,368830.31,32726.14,270840.09,2.41,-0.093,2.07,3.78,19970711,-2611.3333333333335
600085,同仁堂,中成药,北京,59.75,137147.03,137147.03,1391695.75,1118085.0,130252.42,198921.48,1.45,0.49,5.01,7.69,19970625,69417.33333333333
